customer_key,customer_number,customer_name,age_segment,customer_segment,total_orders,total_sales,total_quantity_purch,total_products,recency,AOV,avg_monthly_spent
12609,AW00023608,Jessie Blanco,60 - 69,New,3,2511,3,3,145,837,2511
4154,AW00015153,Kristen Li,40 - 49,Regular,3,114,3,3,139,38,19
4076,AW00015075,Alexa Kelly,Above 70,Regular,3,75,3,3,136,25,8
10567,AW00021566,Jermaine Garcia,40 - 49,New,3,42,3,3,145,14,42
8087,AW00019086,Tommy Chander,40 - 49,Regular,3,78,3,3,134,26,7
1063,AW00012062,Edward Long,Above 70,Regular,3,87,3,3,134,29,8
15079,AW00026078,Alberto Dominguez,50 - 59,New,3,65,3,3,145,22,65
11729,AW00022728,Arianna Russell,Above 70,New,3,150,3,3,145,50,150
14643,AW00025642,Jon Rai,50 - 59,New,3,584,3,3,145,195,584
12965,AW00023964,Arturo Nara,Above 70,New,3,36,3,3,145,12,36
16783,AW00027782,Mason Hernandez,40 - 49,New,3,48,3,3,145,16,48
12581,AW00023580,Ryan Jones,40 - 49,New,3,70,3,3,145,23,70
10784,AW00021783,Kate Goel,Above 70,New,3,50,3,3,145,17,50
15885,AW00026884,Paige James,40 - 49,New,3,1274,3,3,145,425,1274
17115,AW00028114,Jared Cox,60 - 69,New,3,570,3,3,145,190,570
3310,AW00014309,Orlando Sanz,50 - 59,Regular,3,99,3,3,136,33,11
5698,AW00016697,Wyatt Henderson,50 - 59,Regular,3,87,3,3,137,29,11
194,AW00011193,Ian Gray,Above 70,Regular,3,41,3,3,139,14,7
5842,AW00016841,James Turner,50 - 59,Regular,3,127,3,3,142,42,42
7896,AW00018895,Marco Madan,60 - 69,New,3,27,3,3,145,9,27
17792,AW00028791,Richard Johnston,60 - 69,New,3,31,3,3,145,10,31
5880,AW00016879,Morgan Taylor,Above 70,New,3,1728,3,3,145,576,1728
18348,AW00029347,Jonathan Edwards,40 - 49,New,3,48,3,3,145,16,48
10444,AW00021443,Zoe Morgan,Above 70,New,3,50,3,3,145,17,50
6570,AW00017569,Mya Price,50 - 59,New,3,64,3,3,145,21,64
6571,AW00017570,Carlos Sanchez,50 - 59,New,3,69,3,3,145,23,69
12640,AW00023639,Christy Guo,Above 70,New,3,70,3,3,145,23,70
9592,AW00020591,Kara Tang,Above 70,New,3,70,3,3,145,23,70
8861,AW00019860,Sara Young,Above 70,New,3,133,3,3,145,44,133
4687,AW00015686,Pedro Vazquez,Above 70,Regular,3,73,3,3,136,24,8
13276,AW00024275,Lucas Rivera,Below 40,New,3,831,3,3,145,277,831
1058,AW00012057,Madeline Collins,Above 70,Regular,3,87,3,3,140,29,17
11214,AW00022213,Jay Patel,60 - 69,New,3,59,3,3,145,20,59
6993,AW00017992,Sandra Ma,50 - 59,New,3,31,3,3,145,10,31
16566,AW00027565,Kayla Wood,60 - 69,New,3,33,3,3,145,11,33
7023,AW00018022,Victor Alvarez,40 - 49,New,3,64,3,3,145,21,64
5396,AW00016395,Tara Pal,50 - 59,New,3,64,3,3,145,21,64
12275,AW00023274,Ethan Jackson,50 - 59,New,3,50,3,3,145,17,50
14257,AW00025256,Eric Hill,40 - 49,New,3,68,3,3,145,23,68
1724,AW00012723,Kurt Jai,Below 40,New,3,69,3,3,145,23,69
986,AW00011985,Melanie Hughes,60 - 69,Regular,3,90,3,3,134,30,8
219,AW00011218,Olivia Brown,60 - 69,Regular,3,39,3,2,134,13,4
17268,AW00028267,Jordan Young,50 - 59,New,3,64,3,3,145,21,64
12355,AW00023354,Eddie Gomez,40 - 49,New,3,70,3,3,145,23,70
5747,AW00016746,Brianna Peterson,40 - 49,New,3,64,3,3,145,21,64
378,AW00011377,David Robinett,50 - 59,New,3,84,3,3,145,28,84
9667,AW00020666,Lacey Rai,50 - 59,New,3,1715,3,3,145,572,1715
14682,AW00025681,Melinda Serrano,40 - 49,New,3,2398,3,3,145,799,2398
8748,AW00019747,Louis Rai,Above 70,New,3,148,3,3,145,49,148
7817,AW00018816,Taylor Smith,50 - 59,New,3,148,3,3,145,49,148
4451,AW00015450,Marshall Black,Above 70,New,3,32,3,3,144,11,32
16310,AW00027309,Tony Deng,60 - 69,New,3,2457,3,3,144,819,2457
9695,AW00020694,Daniel Anderson,50 - 59,New,3,147,3,3,144,49,147
865,AW00011864,Elizabeth Thompson,50 - 59,Regular,3,48,3,3,141,16,16
5361,AW00016360,Justin Garcia,60 - 69,New,3,554,3,3,144,185,554
10757,AW00021756,Allison Carter,Above 70,New,3,554,3,3,144,185,554
5898,AW00016897,Lauren Torres,60 - 69,New,3,1764,3,3,144,588,1764
7212,AW00018211,Jaclyn Sun,40 - 49,Regular,3,66,3,3,140,22,17
10962,AW00021961,Chelsea Garcia,40 - 49,New,3,42,3,3,144,14,42
13398,AW00024397,Henry Raman,50 - 59,New,3,39,3,3,144,13,39
15408,AW00026407,Ashley Davis,60 - 69,New,3,126,3,3,144,42,126
14692,AW00025691,Mitchell Black,50 - 59,New,3,27,3,3,144,9,27
15140,AW00026139,Derek Nara,50 - 59,New,3,34,3,3,144,11,34
17083,AW00028082,Nathaniel Peterson,50 - 59,New,3,60,3,3,144,20,60
1541,AW00012540,Levi Sara,Above 70,Regular,3,75,3,3,139,25,15
5598,AW00016597,Kelli Xu,60 - 69,New,3,104,3,3,144,35,104
2438,AW00013437,Ethan Flores,50 - 59,New,3,81,3,3,144,27,81
4466,AW00015465,Jacquelyn Navarro,Below 40,Regular,3,40,3,3,138,13,7
174,AW00011173,Sarah Thomas,50 - 59,Regular,3,103,3,3,135,34,11
15425,AW00026424,Kayla White,40 - 49,New,3,79,3,3,144,26,79
14245,AW00025244,Jay Weber,60 - 69,New,3,22,3,3,144,7,22
10300,AW00021299,Hannah Gonzales,50 - 59,New,3,79,3,3,144,26,79
9507,AW00020506,Paige Bradley,Above 70,New,3,69,3,3,144,23,69
5003,AW00016002,Paige Hayes,Above 70,New,3,62,3,3,144,21,62
2814,AW00013813,Kristen Sun,50 - 59,New,3,75,3,3,144,25,75
5041,AW00016040,Casey Gill,40 - 49,New,3,65,3,3,144,22,65
5226,AW00016225,Wyatt Nelson,50 - 59,New,3,554,3,3,144,185,554
5227,AW00016226,Maria Blue,60 - 69,New,3,554,3,3,144,185,554
8775,AW00019774,Brianna Davis,40 - 49,New,3,148,3,3,144,49,148
15740,AW00026739,Corey Shen,50 - 59,New,3,62,3,3,144,21,62
11334,AW00022333,Gabriella Watson,Above 70,New,3,70,3,3,144,23,70
10159,AW00021158,Trevor Patterson,60 - 69,New,3,50,3,3,144,17,50
409,AW00011408,Darren Gill,60 - 69,New,3,34,3,3,144,11,34
15470,AW00026469,Joy Alvarez,Above 70,New,3,65,3,3,144,22,65
11983,AW00022982,Madison Miller,40 - 49,New,3,70,3,3,144,23,70
10473,AW00021472,Patrick Ward,Above 70,New,3,50,3,3,144,17,50
5864,AW00016863,Kaitlyn Clark,50 - 59,New,3,64,3,3,144,21,64
15070,AW00026069,Jessica Foster,50 - 59,New,3,51,3,3,144,17,51
5414,AW00016413,Julia Gonzalez,Above 70,New,3,38,3,3,144,13,38
5575,AW00016574,Joe Gomez,40 - 49,Regular,3,45,3,3,136,15,6
2389,AW00013388,Marshall Shen,Above 70,New,3,107,3,3,144,36,107
11243,AW00022242,Cameron Walker,40 - 49,New,3,37,3,3,144,12,37
12715,AW00023714,Joseph Williams,Above 70,New,3,45,3,3,144,15,45
3719,AW00014718,Gregory Raji,40 - 49,New,3,64,3,3,144,21,64
11432,AW00022431,Marie Dominguez,40 - 49,New,3,60,3,3,144,20,60
9529,AW00020528,Mason Adams,60 - 69,New,3,64,3,3,144,21,64
3624,AW00014623,Benjamin Li,50 - 59,New,3,64,3,3,144,21,64
7031,AW00018030,Victor Torres,40 - 49,New,3,65,3,3,144,22,65
10681,AW00021680,Ricky Torres,40 - 49,New,3,49,3,3,144,16,49
9964,AW00020963,Teresa Dominguez,50 - 59,New,3,43,3,3,144,14,43
11698,AW00022697,Harold Sara,40 - 49,New,3,84,3,3,144,28,84
16369,AW00027368,Brandy Gonzalez,40 - 49,New,3,133,3,3,144,44,133
11061,AW00022060,Evan Hill,40 - 49,New,3,37,3,3,144,12,37
9930,AW00020929,Darryl Zeng,40 - 49,New,3,37,3,3,144,12,37
15401,AW00026400,Jade James,60 - 69,New,3,133,3,3,144,44,133
16174,AW00027173,Suzanne Ye,40 - 49,New,3,60,3,3,144,20,60
16017,AW00027016,Lauren Reed,50 - 59,New,3,42,3,3,144,14,42
4488,AW00015487,Jesse Ramirez,50 - 59,New,3,90,3,3,144,30,90
16773,AW00027772,Darrell Goel,50 - 59,New,3,124,3,3,144,41,124
5895,AW00016894,Abigail Walker,50 - 59,New,3,1764,3,3,144,588,1764
17305,AW00028304,Colleen Zeng,50 - 59,New,3,92,3,3,144,31,92
790,AW00011789,Bailey Phillips,40 - 49,New,3,72,3,3,143,24,72
16526,AW00027525,Ariana Sanders,40 - 49,New,3,182,3,3,144,61,182
1596,AW00012595,Mathew Blanco,50 - 59,Regular,3,40,3,3,139,13,8
4729,AW00015728,Keith Sharma,40 - 49,Regular,3,64,3,3,136,21,8
10994,AW00021993,Craig Sanz,40 - 49,New,3,75,3,3,144,25,75
7899,AW00018898,Monica Chandra,60 - 69,New,3,75,3,3,144,25,75
13277,AW00024276,Kaitlyn Nelson,60 - 69,New,3,24,3,3,144,8,24
3464,AW00014463,Julia Patterson,50 - 59,New,3,68,3,3,144,23,68
10454,AW00021453,Wayne Deng,Above 70,New,3,37,3,3,144,12,37
17375,AW00028374,Ruben Vance,50 - 59,New,3,69,3,3,144,23,69
8024,AW00019023,Arianna Powell,60 - 69,New,3,580,3,3,144,193,580
3939,AW00014938,Mallory Sanz,50 - 59,Regular,3,108,3,3,138,36,18
3536,AW00014535,Dustin Anand,50 - 59,New,3,123,3,3,144,41,123
13344,AW00024343,Tyler Harris,40 - 49,New,3,2443,3,3,144,814,2443
16705,AW00027704,Jimmy Romero,Above 70,New,3,42,3,3,144,14,42
13864,AW00024863,Wesley Sun,60 - 69,New,3,27,3,3,144,9,27
13867,AW00024866,Alejandro Nath,60 - 69,New,3,27,3,3,144,9,27
14693,AW00025692,Kelvin Yuan,Above 70,New,3,67,3,3,144,22,67
16966,AW00027965,Meredith Gomez,60 - 69,New,3,565,3,3,144,188,565
10679,AW00021678,Alvin Tang,40 - 49,New,3,43,3,3,144,14,43
8546,AW00019545,Garrett Watson,40 - 49,New,3,1179,3,3,144,393,1179
5620,AW00016619,Whitney Perez,40 - 49,Regular,3,98,3,3,140,33,25
13696,AW00024695,Omar Zhou,40 - 49,New,3,166,3,3,144,55,166
5890,AW00016889,Daniel Rodriguez,60 - 69,New,3,1730,3,3,144,577,1730
5761,AW00016760,Sydney Alexander,50 - 59,New,3,68,3,3,144,23,68
17466,AW00028465,Wendy Serrano,50 - 59,New,3,69,3,3,144,23,69
2417,AW00013416,Richard Roberts,Above 70,New,3,107,3,3,144,36,107
15292,AW00026291,Blake Walker,40 - 49,New,3,35,3,3,144,12,35
12090,AW00023089,Lucas Walker,40 - 49,New,3,37,3,3,144,12,37
635,AW00011634,Samuel Collins,40 - 49,New,3,39,3,2,143,13,39
14900,AW00025899,Caitlin Rogers,60 - 69,New,3,72,3,3,144,24,72
5399,AW00016398,Emmanuel Rana,50 - 59,New,3,53,3,3,144,18,53
8219,AW00019218,Nathaniel Brooks,60 - 69,New,3,133,3,3,144,44,133
10916,AW00021915,Tristan Wood,50 - 59,New,3,570,3,3,144,190,570
10173,AW00021172,Francisco Sanchez,40 - 49,New,3,42,3,3,144,14,42
10374,AW00021373,Clayton Liu,Above 70,New,3,15,3,3,144,5,15
6103,AW00017102,Andres Goel,40 - 49,New,3,32,3,3,144,11,32
13299,AW00024298,Robert Yang,40 - 49,New,3,87,3,3,144,29,87
9715,AW00020714,Christine Beck,40 - 49,New,3,188,3,3,144,63,188
8335,AW00019334,Katherine Baker,50 - 59,New,3,64,3,3,144,21,64
15082,AW00026081,Edward Green,50 - 59,New,3,65,3,3,144,22,65
1422,AW00012421,Cameron Hughes,60 - 69,New,3,75,3,3,144,25,75
8549,AW00019548,Kaitlyn Howard,60 - 69,New,3,1183,3,3,144,394,1183
7884,AW00018883,Jonathan Garcia,40 - 49,Regular,3,87,3,3,137,29,12
5611,AW00016610,Sydney Clark,40 - 49,New,3,68,3,3,143,23,68
2184,AW00013183,Christian Jenkins,Above 70,New,3,196,3,3,144,65,196
10910,AW00021909,Allison Ward,Above 70,New,3,563,3,3,144,188,563
10063,AW00021062,Miranda Barnes,40 - 49,New,3,563,3,3,144,188,563
17814,AW00028813,Cameron Washington,40 - 49,New,3,38,3,3,144,13,38
14330,AW00025329,Jacquelyn Moreno,40 - 49,New,3,101,3,3,144,34,101
8333,AW00019332,Kelvin Alan,40 - 49,New,3,83,3,3,144,28,83
9581,AW00020580,Ernest Huang,60 - 69,New,3,37,3,3,144,12,37
3520,AW00014519,Denise Rana,40 - 49,New,3,81,3,3,144,27,81
4684,AW00015683,Jessie Carlson,Above 70,New,3,90,3,3,144,30,90
8671,AW00019670,Erik Gutierrez,40 - 49,New,3,1134,3,3,144,378,1134
8521,AW00019520,Kari Mu├▒oz,40 - 49,New,3,88,3,3,144,29,88
1680,AW00012679,Stacy Gill,40 - 49,Regular,3,188,3,3,136,63,24
3061,AW00014060,Cedric Sharma,50 - 59,Regular,3,99,3,3,137,33,14
13300,AW00024299,Andrea Gray,40 - 49,New,3,39,3,3,144,13,39
18387,AW00029386,Franklin Wang,Above 70,New,3,27,3,3,144,9,27
7331,AW00018330,Kellie Diaz,Above 70,Regular,3,89,3,3,134,30,9
16110,AW00027109,Mandy Cai,50 - 59,New,3,89,3,3,144,30,89
5593,AW00016592,Jacquelyn Gomez,60 - 69,New,3,75,3,3,144,25,75
13346,AW00024345,Riley Cox,40 - 49,New,3,2398,3,3,144,799,2398
15471,AW00026470,Marcus Cooper,Above 70,New,3,35,3,3,144,12,35
1421,AW00012420,Spencer Hayes,60 - 69,New,3,42,3,3,144,14,42
11470,AW00022469,Sabrina Moreno,50 - 59,New,3,563,3,3,144,188,563
12440,AW00023439,Ramon Hu,40 - 49,New,3,69,3,3,144,23,69
10322,AW00021321,Jon Jai,50 - 59,New,3,50,3,3,144,17,50
16156,AW00027155,Eric Hall,40 - 49,New,3,69,3,3,144,23,69
8718,AW00019717,Edward Hill,60 - 69,New,3,1137,3,3,144,379,1137
17950,AW00028949,Lance Ramos,40 - 49,New,3,2473,3,3,144,824,2473
5400,AW00016399,Arturo Xu,50 - 59,New,3,32,3,3,144,11,32
16815,AW00027814,Katrina Shan,40 - 49,New,3,182,3,3,144,61,182
18333,AW00029332,Shawna Goel,Above 70,New,3,165,3,3,144,55,165
12579,AW00023578,Eric Lal,40 - 49,New,3,37,3,3,144,12,37
14527,AW00025526,Armando Rubio,40 - 49,New,3,60,3,3,144,20,60
5897,AW00016896,Natalie Perez,60 - 69,New,3,1715,3,3,144,572,1715
4881,AW00015880,Patrick Bailey,Above 70,New,3,133,3,3,144,44,133
9280,AW00020279,Trevor Henderson,40 - 49,New,3,144,3,3,144,48,144
17683,AW00028682,Cassidy Perry,40 - 49,New,3,64,3,3,144,21,64
3812,AW00014811,Molly Sanchez,50 - 59,New,3,37,3,3,144,12,37
15176,AW00026175,Jose Hughes,Below 40,New,3,89,3,3,144,30,89
12895,AW00023894,Bryan Ramirez,50 - 59,New,3,70,3,3,144,23,70
2765,AW00013764,Stephanie Parker,50 - 59,New,3,75,3,3,144,25,75
11007,AW00022006,Jon Nara,60 - 69,New,3,42,3,3,144,14,42
15785,AW00026784,Walter Torres,Above 70,New,3,89,3,3,144,30,89
10407,AW00021406,Troy Chandra,60 - 69,New,3,75,3,3,144,25,75
12799,AW00023798,Julia Kelly,60 - 69,New,3,68,3,3,144,23,68
5060,AW00016059,Jsus Carlson,Above 70,New,3,147,3,3,144,49,147
2149,AW00013148,Tyler Anderson,40 - 49,New,3,1137,3,3,144,379,1137
8550,AW00019549,Kevin Sharma,60 - 69,New,3,1183,3,3,144,394,1183
889,AW00011888,Aaron Ross,50 - 59,New,3,2377,3,3,144,792,2377
3547,AW00014546,Christina Sanchez,60 - 69,Regular,3,153,3,3,134,51,15
6843,AW00017842,Isaiah Ward,40 - 49,New,3,37,3,3,144,12,37
12796,AW00023795,Lauren Moore,60 - 69,New,3,72,3,3,144,24,72
16842,AW00027841,Gerald Vance,50 - 59,New,3,60,3,3,144,20,60
2047,AW00013046,Jonathan Rodriguez,60 - 69,Regular,3,65,3,3,140,22,16
18003,AW00029002,Hannah Walker,Above 70,New,3,68,3,3,144,23,68
11570,AW00022569,Johnny Goel,Above 70,New,3,49,3,3,144,16,49
12919,AW00023918,Kendra Navarro,50 - 59,New,3,69,3,3,144,23,69
11479,AW00022478,Carolyn Browning,50 - 59,New,3,554,3,3,144,185,554
7705,AW00018704,Lacey Goel,50 - 59,Regular,3,33,3,3,139,11,7
7392,AW00018391,Jacqueline Russell,50 - 59,New,3,101,3,3,143,34,101
5896,AW00016895,Chloe Gonzales,60 - 69,New,3,1760,3,3,144,587,1760
8548,AW00019547,Lauren Patterson,50 - 59,New,3,1179,3,3,144,393,1179
16510,AW00027509,Zachary Johnson,40 - 49,New,3,60,3,3,144,20,60
13590,AW00024589,Laura Zhao,40 - 49,New,3,69,3,3,144,23,69
12406,AW00023405,Kari Madan,50 - 59,New,3,70,3,3,144,23,70
6486,AW00017485,Blake Davis,40 - 49,New,3,77,3,3,144,26,77
5356,AW00016355,Sam Foster,40 - 49,New,3,90,3,3,144,30,90
10065,AW00021064,Colleen Sun,50 - 59,New,3,554,3,3,144,185,554
1018,AW00012017,David Simmons,40 - 49,New,3,2340,3,3,144,780,2340
8726,AW00019725,Alexandria Ramirez,60 - 69,New,3,1179,3,3,144,393,1179
3124,AW00014123,Erick Mehta,40 - 49,Regular,3,62,3,3,140,21,16
17807,AW00028806,Randall Hernandez,40 - 49,New,3,64,3,3,144,21,64
4760,AW00015759,Erin Brooks,40 - 49,New,3,90,3,3,144,30,90
13681,AW00024680,Thomas Flores,60 - 69,New,3,2418,3,3,144,806,2418
11146,AW00022145,Eduardo Kelly,Above 70,New,3,37,3,3,144,12,37
8079,AW00019078,Misty She,Above 70,New,3,32,3,3,144,11,32
18395,AW00029394,Raquel Torres,50 - 59,New,3,36,3,3,144,12,36
13412,AW00024411,Johnathan Sanchez,50 - 59,New,3,72,3,3,144,24,72
17922,AW00028921,Corey Deng,50 - 59,New,3,184,3,3,144,61,184
12273,AW00023272,Tristan Hayes,50 - 59,New,3,39,3,3,144,13,39
6324,AW00017323,Rafael Jai,40 - 49,Regular,3,85,3,3,135,28,9
11369,AW00022368,Edward Ross,50 - 59,New,3,615,3,3,144,205,615
4155,AW00015154,Joe Hernandez,40 - 49,Regular,3,110,3,3,134,37,11
16829,AW00027828,Ernest Gao,40 - 49,New,3,27,3,3,144,9,27
17986,AW00028985,Andrew Taylor,Above 70,New,3,53,3,3,144,18,53
9414,AW00020413,Taylor Powell,40 - 49,New,3,50,3,3,144,17,50
14722,AW00025721,April Nara,Above 70,New,3,584,3,3,144,195,584
17954,AW00028953,Trisha Gao,40 - 49,New,3,2462,3,3,144,821,2462
4795,AW00015794,Tonya Chander,40 - 49,Regular,3,114,3,3,135,38,13
7933,AW00018932,Carl Chande,50 - 59,Regular,3,59,3,3,142,20,30
14648,AW00025647,Kaitlyn Hernandez,50 - 59,New,3,563,3,3,144,188,563
17980,AW00028979,Matthew Williams,Above 70,New,3,38,3,3,144,13,38
12805,AW00023804,Kristen Ma,50 - 59,New,3,72,3,3,144,24,72
4710,AW00015709,Chelsea Prasad,60 - 69,New,3,95,3,3,144,32,95
8065,AW00019064,Veronica Madan,60 - 69,New,3,32,3,3,144,11,32
13211,AW00024210,Ricardo Shan,50 - 59,New,3,1730,3,3,144,577,1730
14262,AW00025261,Eduardo Phillips,40 - 49,New,3,72,3,3,144,24,72
12788,AW00023787,Adrian Ward,60 - 69,New,3,72,3,3,144,24,72
11768,AW00022767,Luis Hernandez,Above 70,New,3,70,3,3,144,23,70
9680,AW00020679,Dakota Jenkins,50 - 59,New,3,64,3,3,144,21,64
961,AW00011960,Ana Griffin,40 - 49,Regular,3,75,3,3,140,25,19
16758,AW00027757,Bobby Van,50 - 59,New,3,133,3,3,144,44,133
5141,AW00016140,Seth Harris,50 - 59,New,3,2528,3,3,144,843,2528
5558,AW00016557,Derek Chander,40 - 49,New,3,31,3,3,144,10,31
12381,AW00023380,Gabriel Campbell,40 - 49,New,3,70,3,3,144,23,70
16154,AW00027153,Gina Ruiz,40 - 49,New,3,43,3,3,144,14,43
14539,AW00025538,Andy Jimnez,50 - 59,New,3,1229,3,3,144,410,1229
7756,AW00018755,Christopher Lewis,40 - 49,New,3,87,3,3,144,29,87
4585,AW00015584,Christy Raji,50 - 59,Regular,3,62,3,3,135,21,7
6084,AW00017083,Priscilla Raje,40 - 49,New,3,52,3,3,144,17,52
15973,AW00026972,Kristopher Sara,40 - 49,New,3,84,3,3,144,28,84
7837,AW00018836,Nicole Cooper,60 - 69,New,3,129,3,3,144,43,129
13674,AW00024673,Paige Cox,50 - 59,New,3,2428,3,3,144,809,2428
8568,AW00019567,Barbara Hu,50 - 59,Regular,3,105,3,3,142,35,53
9340,AW00020339,Kaitlyn Hughes,50 - 59,New,3,2528,3,3,144,843,2528
16904,AW00027903,Janelle Suri,40 - 49,New,3,39,3,3,144,13,39
13400,AW00024399,Katherine Sanchez,50 - 59,New,3,133,3,3,144,44,133
363,AW00011362,Damien Shan,40 - 49,Regular,3,77,3,3,138,26,13
9597,AW00020596,Janet Ramos,Above 70,New,3,32,3,3,144,11,32
17992,AW00028991,Timothy Ward,Above 70,New,3,64,3,3,144,21,64
12880,AW00023879,Amber Gonzalez,50 - 59,New,3,64,3,3,144,21,64
6722,AW00017721,Cheryl Alan,Above 70,New,3,70,3,3,144,23,70
5307,AW00016306,Kristine Romero,40 - 49,Regular,3,29,3,3,137,10,4
16925,AW00027924,Jeffery He,60 - 69,New,3,2526,3,3,144,842,2526
17929,AW00028928,Margaret Wu,40 - 49,New,3,2473,3,3,144,824,2473
14066,AW00025065,Thomas Henderson,60 - 69,New,3,72,3,3,144,24,72
8930,AW00019929,Dale Chander,60 - 69,New,3,64,3,3,144,21,64
10221,AW00021220,Meghan Moyer,50 - 59,New,3,75,3,3,144,25,75
14006,AW00025005,Brianna Williams,40 - 49,New,3,65,3,3,144,22,65
15689,AW00026688,Brittney Xu,50 - 59,New,3,65,3,3,144,22,65
10308,AW00021307,Olivia Jones,60 - 69,New,3,24,3,3,144,8,24
9595,AW00020594,Arthur Torres,Above 70,New,3,43,3,3,144,14,43
1839,AW00012838,Ralph Beck,50 - 59,New,3,37,3,3,144,12,37
8253,AW00019252,Jasmine Brooks,60 - 69,New,3,95,3,3,144,32,95
9950,AW00020949,Sandra Liang,40 - 49,New,3,155,3,3,144,52,155
9732,AW00020731,Andre Kov├ír,50 - 59,New,3,43,3,3,144,14,43
1434,AW00012433,Antonio Price,50 - 59,New,3,75,3,3,144,25,75
8626,AW00019625,Ivan Gonzalez,50 - 59,New,3,52,3,3,143,17,52
3233,AW00014232,Omar Huang,40 - 49,Regular,3,77,3,3,142,26,39
11209,AW00022208,Candice Liang,60 - 69,New,3,42,3,3,144,14,42
15103,AW00026102,Ana Wood,60 - 69,New,3,147,3,3,144,49,147
5215,AW00016214,Brett Fernandez,40 - 49,New,3,15,3,3,144,5,15
15793,AW00026792,Casey Torres,40 - 49,New,3,184,3,3,144,61,184
8370,AW00019369,Clifford Suri,40 - 49,New,3,64,3,3,144,21,64
12229,AW00023228,Candice Guo,40 - 49,New,3,63,3,3,144,21,63
12863,AW00023862,Rebekah Kapoor,40 - 49,New,3,70,3,3,144,23,70
11036,AW00022035,Ryan Wilson,40 - 49,New,3,70,3,3,144,23,70
10776,AW00021775,Sean Ramirez,Above 70,New,3,70,3,3,144,23,70
3470,AW00014469,Angela Bell,50 - 59,New,3,64,3,3,144,21,64
8346,AW00019345,Kaitlin Prasad,40 - 49,New,3,70,3,3,144,23,70
12774,AW00023773,Jon Cai,40 - 49,New,3,89,3,3,144,30,89
349,AW00011348,Shawn Rai,60 - 69,New,3,68,3,3,144,23,68
1662,AW00012661,Deborah Pal,Above 70,New,3,50,3,3,144,17,50
4604,AW00015603,Philip Blanco,50 - 59,Regular,3,40,3,3,139,13,8
772,AW00011771,Isaac Rivera,40 - 49,Regular,3,94,3,3,140,31,24
5977,AW00016976,Sandra Xu,50 - 59,New,3,1786,3,3,144,595,1786
12757,AW00023756,Omar Jai,40 - 49,New,3,151,3,3,143,50,151
16931,AW00027930,Clarence Sharma,60 - 69,New,3,36,3,3,143,12,36
9000,AW00019999,Danielle Brooks,50 - 59,New,3,1147,3,3,143,382,1147
15260,AW00026259,Hunter Bryant,50 - 59,New,3,69,3,3,143,23,69
7025,AW00018024,Nancy Kapoor,40 - 49,New,3,150,3,3,143,50,150
6789,AW00017788,Jeffery Liu,40 - 49,New,3,65,3,3,143,22,65
6319,AW00017318,Tiffany Zhang,40 - 49,New,3,44,3,3,143,15,44
9706,AW00020705,Kevin Roberts,50 - 59,New,3,69,3,3,143,23,69
7313,AW00018312,Miguel Moore,40 - 49,New,3,15,3,3,143,5,15
16784,AW00027783,Isabel Bradley,50 - 59,New,3,165,3,3,143,55,165
16323,AW00027322,Derrick Bradley,50 - 59,New,3,36,3,3,143,12,36
17797,AW00028796,Cameron Coleman,60 - 69,New,3,64,3,3,143,21,64
18305,AW00029304,Willie Wang,60 - 69,New,3,24,3,3,143,8,24
10751,AW00021750,Carlos Reed,Above 70,New,3,69,3,3,143,23,69
15211,AW00026210,Clinton Gill,Below 40,New,3,554,3,3,143,185,554
5931,AW00016930,Kristen Zhao,Above 70,Regular,3,54,3,3,134,18,6
7542,AW00018541,Kayla Jones,Above 70,Regular,3,94,3,3,137,31,16
16659,AW00027658,Cole Gray,Above 70,New,3,27,3,3,143,9,27
4964,AW00015963,Madison Smith,40 - 49,New,3,90,3,3,143,30,90
41,AW00011040,Jesse Murphy,40 - 49,New,3,2351,3,3,143,784,2351
9046,AW00020045,Andres Shen,40 - 49,New,3,597,3,3,143,199,597
1758,AW00012757,Sara Ramirez,40 - 49,New,3,107,3,3,143,36,107
829,AW00011828,Katherine Martinez,40 - 49,New,3,94,3,3,143,31,94
5397,AW00016396,Keith Rai,50 - 59,New,3,32,3,3,143,11,32
9869,AW00020868,Misty Shan,60 - 69,New,3,37,3,3,143,12,37
6705,AW00017704,Nelson Moreno,50 - 59,New,3,32,3,3,143,11,32
10740,AW00021739,Dale Rai,50 - 59,New,3,37,3,3,143,12,37
8491,AW00019490,Kristina Smith,50 - 59,New,3,63,3,3,143,21,63
13907,AW00024906,Donna Raji,40 - 49,New,3,62,3,3,143,21,62
13596,AW00024595,Kelvin Wu,40 - 49,New,3,62,3,3,143,21,62
16971,AW00027970,Willie Andersen,40 - 49,New,3,64,3,3,143,21,64
9506,AW00020505,Alexa Cox,Above 70,New,3,65,3,3,143,22,65
6840,AW00017839,Christine Chander,Below 40,Regular,3,35,3,3,135,12,4
14026,AW00025025,Spencer Bryant,40 - 49,New,3,2469,3,3,143,823,2469
7604,AW00018603,Gabrielle Henderson,50 - 59,New,3,1205,3,3,143,402,1205
937,AW00011936,Hunter Clark,40 - 49,New,3,42,3,3,143,14,42
11047,AW00022046,Jasmine Sanders,40 - 49,New,3,563,3,3,143,188,563
10816,AW00021815,Gabrielle Green,60 - 69,New,3,64,3,3,143,21,64
4895,AW00015894,Joanna Gutierrez,50 - 59,New,3,90,3,3,143,30,90
3512,AW00014511,Danielle Rogers,50 - 59,New,3,90,3,3,143,30,90
